STATEID,DISTID,PSUID,SCHOOLID,SQGOVT,SS1,SS3,SS4,SS5,SS6,SS7,SS8,SS9,SS10,SS11,SS12,SS13
28,23,2,2,2,2,2,3,5,1,2,28,17,1,1,4,1
28,23,2,2,2,3,2,3,5,1,2,29,17,1,1,3,1
28,23,2,2,2,4,2,3,5,1,2,25,17,1,1,2,1
28,23,2,2,2,5,2,3,5,1,2,24,15,0,1,2,1
28,23,4,1,1,1,1,1,7,1,1,41,17,1,1,3,10
28,23,4,1,1,2,2,2,7,1,2,33,15,1,1,3,11
28,23,4,1,1,3,2,2,7,1,1,42,17,1,1,3,1
28,23,4,1,1,4,3,2,99,1,1,55,5,0,1,2,0
28,23,4,2,2,1,1,1,5,1,2,35,15,1,1,1,0
28,23,4,2,2,2,2,2,5,1,2,23,15,0,1,2,0
28,23,4,2,2,3,2,2,5,1,2,21,12,1,1,3,0
28,23,4,2,2,4,2,2,5,1,2,21,12,1,1,3,0
28,23,4,2,2,5,2,2,5,1,2,23,15,1,1,2,0
28,23,4,2,2,6,2,2,5,1,2,27,15,1,1,2,0
28,23,4,2,2,7,2,2,3,1,2,24,15,1,1,4,0
28,23,4,2,2,8,2,2,1,1,2,22,15,1,1,3,0
28,23,4,2,2,9,2,2,1,1,1,22,17,0,1,4,0
28,23,4,2,2,10,2,2,1,1,2,25,12,1,2,3,0
28,23,6,1,1,1,1,1,5,1,1,45,17,1,1,2,5
28,23,6,1,1,2,2,3,4,1,1,45,12,1,1,1,5
28,23,6,1,1,3,2,3,4,1,2,33,15,1,1,4,10
28,23,6,1,1,4,2,3,1,1,1,39,15,1,1,3,5
28,23,6,1,1,5,5,2,99,1,2,34,5,0,1,3,0
28,23,6,1,1,6,5,3,99,1,2,60,0,0,1,3,0
28,23,6,1,1,7,5,3,99,1,1,40,10,0,1,3,0
28,23,6,2,2,1,1,1,10,1,1,48,17,1,1,2,1
28,23,6,2,2,2,2,3,5,1,2,38,15,1,1,3,1
28,23,6,2,2,3,2,3,5,1,1,37,15,1,1,3,1
28,23,6,2,2,4,2,3,5,1,2,32,15,0,1,3,2
28,23,6,2,2,5,2,3,5,1,2,39,15,0,1,3,1
28,23,6,2,2,6,2,3,5,1,2,28,15,1,1,2,1
28,23,6,2,2,7,5,2,99,1,2,43,0,0,1,4,0
28,23,7,1,2,1,1,1,99,1,1,36,17,1,1,2,1
28,23,7,1,2,2,2,2,5,1,1,28,17,0,1,3,1
28,23,7,1,2,3,2,2,5,1,1,30,15,0,1,2,1
28,23,7,1,2,4,2,3,5,1,1,28,17,0,1,4,1
28,23,7,1,2,5,2,3,3,3,2,28,12,0,1,2,1
28,23,7,1,2,6,2,3,3,1,2,32,12,0,1,2,1
28,23,7,2,1,1,1,1,5,1,1,57,17,1,1,3,5
28,23,7,2,1,2,2,2,5,1,1,45,17,1,1,2,5
28,23,7,2,1,3,2,3,5,1,2,37,12,0,1,3,5
28,23,7,2,1,4,3,3,99,1,2,48,0,0,1,3,1
28,23,7,2,1,5,3,3,99,1,2,52,0,0,1,3,1
28,23,8,1,1,1,1,1,7,1,2,55,15,1,1,1,1
28,23,8,1,1,2,2,2,7,1,1,45,15,1,1,1,1
28,23,8,1,1,3,2,2,4,1,2,56,12,1,1,3,1
28,23,8,1,1,4,2,2,3,1,2,55,12,1,1,1,1
28,23,8,1,1,5,2,2,3,1,1,46,17,1,1,2,2
28,23,8,1,1,6,2,2,2,1,2,40,15,1,1,5,1
28,23,8,1,1,7,2,2,3,1,2,36,15,1,1,1,1
28,23,8,1,1,8,2,2,5,1,2,37,15,1,1,3,1
28,23,8,1,1,9,2,2,4,1,2,30,15,1,1,3,23
28,23,8,1,1,10,2,2,5,1,2,30,17,1,1,1,1
28,23,8,1,1,11,3,2,99,1,2,38,0,0,1,2,1
28,23,8,1,1,12,3,2,99,1,2,26,5,0,1,3,1
28,23,8,2,2,1,1,1,2,1,1,35,15,1,1,3,1
28,23,8,2,2,2,2,2,3,1,1,43,15,1,2,2,2
28,23,8,2,2,3,2,2,3,1,2,26,15,0,1,3,1
28,23,8,2,2,4,2,2,2,1,2,24,15,1,1,2,1
28,23,8,2,2,5,2,2,4,1,2,23,15,1,1,2,1
28,23,8,2,2,6,2,2,2,1,2,25,15,0,1,2,1
28,23,8,2,2,7,2,2,1,1,2,22,15,0,1,2,2
28,23,8,2,2,8,2,2,5,1,2,28,15,0,1,2,1
28,23,10,1,2,1,1,1,99,1,1,45,17,1,1,2,1
28,23,10,1,2,2,2,2,5,1,1,29,15,0,1,3,1
28,23,10,1,2,3,2,2,5,1,1,25,17,1,1,3,3
28,23,10,1,2,4,2,2,5,1,2,30,17,1,1,3,2
28,23,10,1,2,5,2,2,5,1,2,28,17,1,1,3,3
28,23,10,1,2,6,2,2,5,1,1,26,17,1,2,3,1
28,23,10,1,2,7,2,2,5,1,2,34,17,1,1,2,1
28,23,10,1,2,8,2,2,5,1,2,29,15,0,2,3,1
28,23,11,1,1,1,1,1,5,1,1,40,17,1,1,2,1
28,23,11,1,1,2,2,3,5,1,2,43,17,1,1,3,1
28,23,11,1,1,3,3,3,99,1,2,45,5,0,1,3,1
28,23,11,1,1,4,3,3,99,1,2,43,0,0,1,3,1
28,23,11,2,2,1,1,1,5,1,1,42,15,1,1,2,2
28,23,11,2,2,2,2,3,3,1,2,35,15,1,1,2,1
28,23,11,2,2,3,2,3,4,1,2,28,15,1,1,2,1
28,23,11,2,2,4,2,3,1,1,2,18,15,1,1,2,2
28,23,11,2,2,5,2,3,2,1,2,23,15,1,1,3,1
28,23,11,2,2,6,2,3,4,1,2,20,15,1,1,3,1
28,23,11,2,2,7,2,3,5,1,2,22,15,1,1,1,1
28,23,11,2,2,8,5,3,99,1,2,20,0,0,1,3,1
29,1,2,1,1,1,1, , , ,2,53,10,1,1,4,12
29,1,2,1,1,2,2,2, ,1,2,31, ,1,1,5,1
29,1,2,1,1,3,2,2, ,1,2,53,10,1,1,3,10
29,1,2,1,1,4,2,2, ,1,2,58,10,1,1,1,1
29,1,2,1,1,5,2,2, ,1,1,54,12,1,1,4,1
29,1,2,1,1,6,2,2, ,1,2,46,10,1,1,4,1
29,1,2,1,1,7,2,1, ,1,2,49,12,1,1, ,1
29,1,2,1,1,8,2,2, ,1,2,39,12,1,1,1,1
29,1,2,1,1,9,2,2, ,1,2,40,12,1,1,1,1
29,1,2,1,1,10,2,2, ,1,2,38,12,1,1,3,12
29,1,2,1,1,11,2,2, ,1,2,39,12,1,1,2,6
29,1,2,1,1,12,2,2, ,1,2,47,12,1,1, ,2
29,1,2,1,1,13,2,2, ,1,2,40,12,1,2, ,4
29,1,2,1,1,14,2,2, ,1,1,42,12,1,1, ,13
29,1,2,1,1,15,2,2, ,1,2,45,12,1,1,3,12
29,1,2,1,1,16,2,2, ,1,2,43,12,1,1,3,2
29,1,2,1,1,17,2,3, ,2,2,29,12,1, , ,10
29,1,3,1,1,1,1,1,5,1,2,57,12,1,1,4,10
29,1,3,1,1,2,2,3,7,1,1,38,15,1,1,3,0
29,1,3,1,1,3,2,3,2,1,2,60,12,1,1,3,0
29,1,3,1,1,4,2,3,5,1,1,58,12,1,1,3,5
29,1,3,1,1,5,2,3,1,1,2,53,12,1,1,3,0
29,1,3,1,1,6,2,3,6,1,2,49,12,1,1,3,11
29,1,3,1,1,7,2,3,7,1,2,51,12,1,1,4,0
29,1,3,1,1,8,2,3,7,1,2,41,12,1,1,3,0
29,1,3,1,1,9,2,3,4,1,2,48,12,1,1,5,0
29,1,3,1,1,10,2,3,7,1,1,45,12,1,1,3,0
29,1,3,1,1,11,2,3,3,1,2,64,12,1,1,3,0
29,1,3,1,1,12,2,3,6,1,2,33,12,1,1,3,0
29,1,3,1,1,13,2,3,7,1,2,47,12,1,1,3,0
29,1,4,1,1,1,1,1,99,1,1,57,12,1,1,4,0
29,1,4,1,1,2,2,3,3,1,2,42,15,1,1,2,0
29,1,4,1,1,3,2,3,3,1,2,43,15,1,2,3,0
29,1,4,1,1,4,2,3,5,1,2,43,15,1,1,4,0
29,1,4,1,1,5,2,3,7,1,1,38,12,1,1,4,0
29,1,4,1,1,6,2,3,7,1,1,43,15,1,1,2,0
29,1,4,1,1,7,2,3,7,1,1,37,15,1,1,3,0
29,1,4,1,1,8,2,3,6,1,2,31,12,1,1,4,0
29,1,4,1,1,9,2,3,8,1,1,41,12,1,1,4,0
29,1,4,1,1,10,5,3,99,1,2,46,5,1,1,2,0
29,1,4,1,1,11,5,3,99,1,2,47,5,1,1,3,0
29,1,4,1,1,12,5,3,99,1,2,44,8, ,2,3,0
29,1,4,1,1,13,5,3,99,1,2,39,5, ,1,4,0
29,1,4,2,2,1,1,1, ,1,2,48,12,1,1,1,0
29,1,4,2,2,2,2,3,1,1,2,51,12,1,1,1,0
29,1,4,2,2,3,2,3,4,1,2,49,12,1,1,2,0
29,1,4,2,2,4,2,3,3,1,2,49,12,1,1,2,0
29,1,4,2,2,5,2,3,5,1,2,28,12,1,1,3,0
29,1,4,2,2,6,2,3,7,1,1,29,15,1,1,4,0
29,1,4,2,2,7,2,3,6,1,1,40,12,1,1,5,0
29,1,4,2,2,8,2,3,2,1,2,40,15, ,1,3,0
29,1,4,2,2,9,2,3,1,1,2,26,12, ,1,2,0
29,1,4,2,2,10,2,3,2,1,2,25,12, ,1,5,0
29,1,5,1,1,1,1,1,4,1,1,50,12,1,1,2,0
29,1,5,1,1,2,2,3,3,1,2,46,10,1,1,4,0
29,1,5,1,1,3,2,3,3,1,2,51,12,1,1,3,0
29,1,5,1,1,4,2,3,7,1,2,39,15,1,1,3,0
29,1,5,1,1,5,2,3,7,1,1,46,15,1,1,2,0
29,1,5,1,1,6,2,3,7,1,1,36,12,1,6,2,0
29,1,5,1,1,7,2,3,7,1,2,34,12,1,1,3,0
29,1,5,1,1,8,2,3,7,1,1,44,15,1,1,3,0
29,1,5,1,1,9,2,3,7,1,2,42,12,1,1,2,0
29,1,5,1,1,10,5,3,99,1,2,41,8,0,1,2,0
29,1,5,1,1,11,5,3,99,1,2,41,10,0,1,4,0
29,1,5,1,1,12,5,3,99,1,2,35,10,0,1,3,0
29,1,5,2,2,1,1,3,7,2,2,42,12,1,6,6,0
29,1,5,2,2,2,2,3,4,1,2,53,12,1,6,6,0
29,1,5,2,2,3,2,3,4,1,2,50,12,1,1,2,0
29,1,5,2,2,4,2,3,7,1,2,48,15,1,6,6,0
29,1,5,2,2,5,2,3,7,1,2,43,12,1,6,2,0
29,1,5,2,2,6,2,3,7,1,2,43,15,1,1,2,0
29,1,5,2,2,7,2,1,7,1,1,41,15,1,1,2,30
29,1,5,2,2,8,2,3,7,1,1,35,15,1,6,6,0
29,1,5,2,2,9,2,3,7,1,2,36,12,1,6,6,0
29,1,5,2,2,10,2,3,7,1,2,25,12, ,6,6,0
29,1,5,2,2,11,2,3,7,1,1,20,12,1,1,3,0
29,1,6,1,1,1,1,1,99,1,1,57,12,1,1,4,0
29,1,6,1,1,2,2,3,3,1,2,42,15,1,1,2,0
29,1,6,1,1,3,2,3,3,1,2,43,15,1,2,3,0
29,1,6,1,1,4,2,3,5,1,2,43,15,1,1,4,0
29,1,6,1,1,5,2,3,7,1,1,38,12,1,1,4,0
29,1,6,1,1,6,2,3,7,1,1,43,15,1,1,2,0
29,1,6,1,1,7,2,3,7,1,1,37,15,1,1,3,0
29,1,6,1,1,8,2,3,6,1,2,31,12,1,1,4,0
29,1,6,1,1,9,2,3,8,1,1,41,12,1,1,4,0
29,1,6,1,1,10,5,3,99,1,2,46,5,1,1,2,0
29,1,6,1,1,11,5,3,99,1,2,47,5,1,1,3,0
29,1,6,1,1,12,5,3,99,1,2,44,8, ,2,3,0
29,1,6,1,1,13,5,3,99,1,2,39,5, ,1,4,0
29,1,6,2,2,1,1,1,99,1,2,32,15,1,2,3,0
29,1,6,2,2,2,2,3,5,1,2,28,15,1,1,2,0
29,1,6,2,2,3,2,3,5,1,2,35,15,1,1,3,0
29,1,6,2,2,4,2,3,3,1,1,36,15,1,2,3,0
29,1,6,2,2,5,2,3,2,1,2,28,15,1,1,2,0
29,1,6,2,2,6,2,3,1,1,2,29,15,1,2,3,0
29,2,1,1,1,1,1,1,6,1,1,55,10,1,1,3,0
29,2,1,1,1,2,2,2,7,1,1,33,17,1,1,3,5
29,2,1,1,1,3,2,2,2,1,1,44,15,1,1,3,5
29,2,1,1,1,4,2,2,5,1,1,24,12,1,1,3,5
29,2,1,1,1,5,3,3,99,1,2,35,10,0,1,3,0
29,2,1,1,1,6,3,3,99,1,2,36,0,0,1,3,0
29,2,1,1,1,7,3,3,99,1,2,58,0,0,1,3,0
29,2,1,2,2,1,2,1,5,1,1,30,15,1,2,3,27
29,2,1,2,2,2,2,2,1,1,2,25,12,1,1,3,2
29,2,1,2,2,3,1,2,5,1,1,37,15,1,2,3,3
29,2,1,2,2,4,2,2,1,1,2,25,12,1,1,4,2
29,2,1,2,2,5,2,2,2,1,2,27,12,1,1,3,2
29,2,1,2,2,6,2,2,4,1,2,27,12,1,1,3,2
29,2,1,2,2,7,2,2,3,1,1,27,12,1,1,3,5
29,2,1,2,2,8,2,2,2,1,1,27,12,1,2,3,6
29,2,1,2,2,9,5,2,99,1,1,40,5,0,1,4,1
29,2,2,1,1,1,1,1,7,1,1,44,15,1,1,4,4
29,2,2,1,1,2,2,3,4,2,1,38,15,1,6,2,1
29,2,2,1,1,3,2,2,5,1,1,43,12,1,1,3,1
29,2,2,1,1,4,2,2,3,1,2,44,12,1,1,3,1
29,2,2,1,1,5,2,2,6,1,1,42,15,1,1,3,6
29,2,2,1,1,6,2,2,7,1,1,27,15,1,1,3,6
29,2,2,1,1,7,2,2,1,1,1,27,12,1,1,3,6
29,2,2,1,1,8,3,2,99,1,2,35,0,0,1,3,1
29,2,2,1,1,9,3,2,99,1,2,45,0,0,6,2,1
29,2,2,1,1,10,3,2,99,1,2,38,0,0,1,4,1
29,2,2,1,1,11,3,2,99,1,2,45,0,0,1,3,1
29,2,2,2,2,1,1,3,7,2,1,50,12,1,1,3,6
29,2,2,2,2,2,2,3,6,2,1,26,15,1,1,3,3
29,2,2,2,2,3,2,1,5,1,1,25,15,1,1,3,6
29,2,2,2,2,4,2,2,2,1,2,26,12,1,1,3,6
29,2,2,2,2,5,2,2,4,1,2,35,12,1,1,3,6
29,2,2,2,2,6,2,2,1,1,1,30,12,1,1,3,2
29,2,2,2,2,7,2,2,3,1,1,35,12,1,1,4,2
29,2,2,2,2,8,2,2,1,1,1,35,12,1,1,3,2
29,2,3,1,1,1,1,3,7,1,1,55,10,1,1,3,10
29,2,3,1,1,2,2,3,4,2,2,47,10,1,1,1,12
29,2,3,1,1,3,2,3,5,2,1,45,12,1,1,3,15
29,2,3,1,1,4,2,3,3,2,2,36,15,1,1,2,15
29,2,3,1,1,5,2,1,3,1,2,36,12,1,1,3,15
29,2,3,1,1,6,2,3,7,2,1,29,15,1,1,2,5
29,2,3,1,1,7,2,2,3,1,1,26,15,1,1,2,12
29,2,3,1,1,8,2,3,6,2,2,36,12,1,1,4,12
29,2,3,1,1,9,3,2,99,1,2,40,10,0,1,3,1
29,2,3,1,1,10,3,2,99,1,2,38,5,0,1,3,1
29,2,3,1,1,11,3,2,99,1,2,40,5,0,1,5,1
29,2,3,2,2,1,1,3,1,2,1,40,17,1,1,3,22
29,2,3,2,2,2,2,1,1,1,1,22,12,0,1,3,40
29,2,3,2,2,3,2,2,1,1,2,24,15,1,1,3,20
29,2,3,2,2,4,2,3,1,2,2,25,15,1,1,3,20
29,2,4,1,1,1,1,1,4,1,1,58,12,1,1,4,12
29,2,4,1,1,2,2,3,5,1,1,48,12,1,1,2,3
29,2,4,1,1,3,2,3,3,1,2,38,12,1,1,3,6
29,2,4,1,1,4,2,3,6,1,1,39,12,1,2,3,14
29,2,4,1,1,5,2,3,3,1,2,41,12,1,1,3,0
29,2,4,1,1,6,2,3,7,1,2,32,12,1,2,3,3
29,2,4,1,1,7,5,3,99,1,2,45,8,0,1,4,0
29,2,4,1,1,8,5,3,99,1,2,68,5,0,1,3,0
29,2,4,2,2,1,1,1,5,1,1,38,15,1,1,3,0
29,2,5,1,1,1,1,1,5,1,2,44,12,1,1,2,10
29,2,5,1,1,2,2,2,8,1,1,30,15,1,1,4,10
29,2,5,1,1,3,2,2,1,1,1,39,12,1,1,3,10
29,2,5,1,1,4,2,2,5,1,1,37,15,1,1,3,10
29,2,5,1,1,5,2,2,6,1,1,34,12,1,1,3,10
29,2,5,1,1,6,2,2,7,1,1,29,15,1,1,3,10
29,2,5,1,1,7,2,2,1,1,2,28,12,1,1,3,10
29,2,5,1,1,8,2,2,4,1,2,29,12,1,1,5,10
29,2,5,1,1,9,2,2,1,1,2,34,12,1,1,3,10
29,2,5,1,1,10,2,2,5,1,1,34,12,1,1,3,10
29,2,5,1,1,11,2,2,1,1,2,56,12,1,2,3,10
29,2,5,1,1,12,3,2,99,1,2,35,8,0,1,3,1
29,2,5,1,1,13,3,2,99,1,2,30,5,0,1,3,1
29,2,5,1,1,14,3,2,99,1,2,29,0,0,1,3,1
29,2,5,2,2,1,1,3,6,2,2,43,15,1,1,1,3
29,2,5,2,2,2,2,2,5,1,2,30,12,1,1,3,1
29,2,5,2,2,3,2,2,4,1,1,23,15,1,1,4,2
29,2,5,2,2,4,2,2,6,1,2,31,17,1,1,3,2
29,2,5,2,2,5,2,2,5,1,2,32,17,1,2,3,2
29,2,5,2,2,6,2,2,2,1,2,33,15,1,1,3,2
29,2,5,2,2,7,5,2,99,1,2,28,5,0,1,4,2
29,2,5,2,2,8,5,1,99,1,2,49,15,0,1,1,1
29,2,5,2,2,9,2,3,6,1,1,42,17,1,1,3,1
29,2,6,1,1,1,1,1,5,1,2,54,12,1,1,4,4
29,2,6,1,1,2,2,3,4,1,2,46,12,1,2,3,0
29,2,6,1,1,3,2,3,3,1,2,43,12,1,1,3,0
29,2,6,1,1,4,2,3,3,1,2,42,12,1,1,4,0
29,2,6,1,1,5,2,3,5,1,2,43,12,1,1,3,0
29,2,6,1,1,6,2,3,3,1,1,42,12,1,1,3,0
29,2,6,1,1,7,2,3,7,1,2,33,15,1,1,3,3
29,2,6,1,1,8,2,3,6,1,2,33,12,1,1,3,18
29,2,6,1,1,9,2,3,8,1,1,37,12,1,1,3,18
29,2,6,2,2,1,1,1,7,1,1,29,15,1,1,1,0
29,2,6,2,2,2,2,3,7,1,1,48,15,1,1,3,0
29,2,6,2,2,3,2,3,3,1,1,44,12,1,1,4,0
29,2,6,2,2,4,2,3,5,1,1,27,12,1,1,5,0
29,2,6,2,2,5,2,3,7,1,1,31,12,1,1,3,0
29,2,6,2,2,6,2,3,3,1,2,25,12,1,1,6,0
29,2,6,2,2,7,2,3,1,1,1,41,12,1,1,3,0
29,2,7,1,1,1,1,1,5,1,2,54,12,1,1,4,4
29,2,7,1,1,2,2,3,4,1,2,46,12,1,2,3,0
29,2,7,1,1,3,2,3,3,1,2,43,12,1,1,3,0
29,2,7,1,1,4,2,3,3,1,2,42,12,1,1,4,0
29,2,7,1,1,5,2,3,5,1,2,43,12,1,1,3,0
29,2,7,1,1,6,2,3,3,1,1,42,12,1,1,3,0
29,2,7,1,1,7,2,3,7,1,2,33,15,1,1,3,3
29,2,7,1,1,8,2,3,6,1,2,33,12,1,1,3,18
29,2,7,1,1,9,2,3,8,1,1,37,12,1,1,3,18
29,2,7,2,2,1,1,1,7,1,1,29,15,1,1,1,0
29,2,7,2,2,2,2,3,7,1,1,48,15,1,1,3,0
29,2,7,2,2,3,2,3,3,1,1,44,12,1,1,4,0
29,2,7,2,2,4,2,3,5,1,1,27,12,1,1,5,0
29,2,7,2,2,5,2,3,7,1,1,31,12,1,1,3,0
29,2,7,2,2,6,2,3,3,1,2,25,12,1,1,6,0
29,2,7,2,2,7,2,3,1,1,1,41,12,1,1,3,0
29,2,8,1,1,1,1,3,99,2,2,58,12,1,1,4,20
29,2,8,1,1,2,2,1,7,1,1,48,10,1,1,3,0
29,2,8,1,1,3,2,3,3,1,2,44,12,1,1,5,0
29,2,8,1,1,4,2,3,3,1,2,43,15,1,1,3,0
29,2,8,1,1,5,2,3,3,1,1,24,15,1,1, ,0
29,2,8,1,1,6,2,3,7,1,2,28,12,1,1, ,0
29,2,8,1,1,7,2,3,5,1,1,28,12,1,2,3,0
29,2,8,1,1,8,2,3,6,1,2,29,15,1,1,3,0
29,2,8,1,1,9,5,3,99,1,2,50,5,0,1, , 
29,2,8,1,1,10,5,3,99, , , , , , , , 
29,2,8,1,1,11,5,3,99, , , , , , , , 
29,2,8,2,2,1,1,1,5,1,2,24,12,1,1,3,0
29,2,8,2,2,2,2,3,2,1,2,22,12,1,1,3,1
29,2,8,2,2,3,2,3,3,1,2,22,12,1,1,3,1
29,3,1,1,1,1,1,1,4,1,1,48,12,1,1,3,10
29,3,1,1,1,2,2,2,5,1,2,40,12,1,1,3,6
29,3,1,1,1,3,2,2,5,1,2,40,12,1,1,2,18
29,3,1,1,1,4,2,2,5,1,2,59,12,1,1,2,6
29,3,1,1,1,5,2,2,7,1,2,40,12,1,1,3,18
29,3,1,1,1,6,2,2,6,1,2,42,12,1,1,3,40
29,3,1,1,1,7,2,2,6,1,2,42,12,1,1,2,6
29,3,1,1,1,8,2,2,6,1,2,36,12,1,1,2,0
29,3,1,1,1,9,2,2,6,1,2,36,12,1,1,3,0
29,3,1,1,1,10,2,2,6,1,1,40,15,1,1,3,0
29,3,1,1,1,11,3,2,99,1,2, , ,1,1,5,0
29,3,1,1,1,12,3,2,99,1,2, , ,1,1,3,0
29,3,2,1,1,1,1,1,3,1,1,51,12,1,1,3,6
29,3,2,1,1,2,2,2,4,1,1,49,15,1,1,3,0
29,3,2,1,1,3,2,2,7,1,2,42,12,1,1,2,0
29,3,2,1,1,4,2,2,7,1,1,41,12,1,1,3,0
29,3,2,1,1,5,2,2,7,1,1,39,12,1,1,2,30
29,3,2,1,1,6,2,2,7,1,1,41,12,1,1,3,0
29,3,2,1,1,7,2,2,7,1,1,44,12,1,1,4,0
29,3,3,1,1,1,1,1,3,1,1,56,15,1,1,4,2
29,3,3,1,1,2,2,2,3,1,1,48,17,1,1,6,2
29,3,3,1,1,3,2,2,3,1,1,47,15,1,1,4,2
29,3,3,1,1,4,2,2,3,1,2,45,12,1,1,4,6
29,3,3,1,1,5,2,2,3,1,2,44,12,1,1,6,6
29,3,3,1,1,6,2,2,3,1,1,45,15,1,1,6,8
29,3,3,1,1,7,2,2,3,1,2,32,15,1,1,3,2
29,3,3,1,1,8,2,2,3,1,1,40,17,1,1,6,2
29,3,3,1,1,9,3,2,99,1,2,45,5,1,1,4,2
29,3,4,1,1,1,1,2,2,1,1,60,12,1,1,4,18
29,3,4,1,1,2,2,2,7,1,1,44,12,1,1,3,15
29,3,4,1,1,3,2,1,7,1,1,42,12,1,2,2,0
29,3,4,1,1,4,2,2,7,1,1,42,12,1,1,2,0
29,3,4,1,1,5,2,2,7,1, ,59,12,1,1,3,0
29,3,4,1,1,6,2,2,7,1, ,43,12,1,1,3,0
29,3,4,1,1,7,2,2,7,1, ,43,12,1,1,3,0
29,3,4,1,1,8,2,2,7,1, ,40,12,1,1,3,0
29,3,4,1,1,9,2,2,7,1, ,42,12,1,1,4,0
29,3,4,1,1,10,2,2,7,1, ,44,12,1,1,3,0
29,3,4,1,1,11,2,2,7,1, ,47,12,1,1,2,0
29,3,4,1,1,12,2,2,7,1, ,40,12,1,1,6,16
29,3,4,1,1,13,2,2,7,1, ,39,12,1,1,3,0
29,3,4,1,1,14,2,2,7,1, ,44,12,1,1,5,0
29,3,4,1,1,15,2,2,7,1, ,42,12,1,1,4,0
29,3,4,1,1,16,2,2,7,1, ,46,12,1,1,6,0
29,3,4,2,2,1,1,1,2,1,1,35,12,1,1,3,1
29,3,4,2,2,2,2,2,3,1,1,24,12,1,1,4,1
29,3,4,2,2,3,2,2,4,1,2,23,15,1,1,3,1
29,3,4,2,2,4,2,2,3,1,2,28,15,1,1,3,2
29,3,4,2,2,5,2,2,4,1, ,24,15,1,1,6,2
29,3,4,2,2,6,2,2,3,1,2,33,15,1,1,3,2
29,3,4,2,2,7,2,2,4,1,2,30,15,1,1,3,2
29,3,5,1,1,1,1,1,1,1,1,42,12,1,2,3,2
29,3,5,1,1,2,2,2,4,1,1,45,15,1,1,6,1
29,3,5,1,1,3,2,2,2,1,2,38,12,1,2,6,1
29,3,5,1,1,4,2,2,5,1,2,40,12,1,2,6,1
29,3,5,1,1,5,2,2,6,1,2,42,12,1,2,6,1
29,3,5,1,1,6,2,2,7,1,1,36,12,1,2,6,1
29,3,5,1,1,7,2,2,4,1,2,49,12,1,2,6,1
29,3,5,1,1,8,3,2,99,1,2,40,8,0,2,6,1
29,3,5,1,1,9,5,3,3,2,2,40,12,0,2,3,2
29,3,5,2,2,1,1,1,6,1,1,26,12,1,2,6,6
29,3,5,2,2,2,2,2,6,1,2,30,12,1,2,6,2
29,3,5,2,2,3,2,2,6,1,2,26,12,1,2,6,3
29,3,5,2,2,4,2,2,6,1,2,24,12,1,2,6,6
29,3,5,2,2,5,2,2,6,1,2,24,12,1,2,6,2
29,3,5,2,2,6,2,2,6,1,2,22,12,1,2,6,3
29,3,5,2,2,7,2,2,6,1,1,26,15,1,1,3,2
29,5,1,1,1,1,1,2,7,1,1,56,10,1,1,4,50
29,5,1,1,1,2,2,2,7,1,2,59,10,1,1,3,0
29,5,1,1,1,3,2,2,7,1,1,44,10,1,1,3,5
29,5,1,1,1,4,2,1,7,1,1,34,15,1,1,2,5
29,5,1,1,1,5,2,2,7,1,2,32,12,1,1,2,0
29,5,1,1,1,6,3,2,99,1,2,45,5,0,1,2,0
29,5,1,1,1,7,3,2,99,1,2,40,5,0,1,2,0
29,5,1,1,1,8,3,2,99,1,2,35,5,0,1,3,0
29,5,1,2,1,1,1,1,7,1,1,50,12,1,1,4,0
29,5,1,2,1,2,2,2,7,1,1,48,12,1,1,3,0
29,5,1,2,1,3,2,2,7,1,1,47,12,1,1,3,0
29,5,1,2,1,4,2,2,7,1,1,48,12,1,1,4,5
29,5,1,2,1,5,2,2,7,1,1,38,12,1,1,3,12
29,5,2,1,1,1,1,1,8,1,1,58,10,1,1,3,3
29,5,2,1,1,2,2,3,8,1,2,48,10,1,1,1,25
29,5,2,1,1,3,2,3,7,1,2,45,12,1,1,3,0
29,5,2,1,1,4,2,3,7,1,2,40,12,1,1,3,5
29,5,2,1,1,5,2,3,8,1,1,48,10,1,1,3,20
29,5,2,1,1,6,2,3,8,1,2,36,12,1,1,4,20
29,5,2,1,1,7,2,2,7,1,1,36,12,1,1,3,10
29,5,2,1,1,8,2,3,8,1,1,45,12,1,1,4,20
29,5,2,2,2,1,1,1,7,1,1,30,15,1,1,3,8
29,5,2,2,2,2,2,3,5,1,2,32,15,1,1,3,0
29,5,2,2,2,3,2,3,7,1,1,22,15,1,1,5,5
29,5,2,2,2,4,2,3,7,1,2,24,15,1,1,3,0
29,5,2,2,2,5,2,3,7,1,2,21,12,1,1,3,5
29,5,2,2,2,6,2,3,7,1,2,21,15,1,1,3,5
29,5,2,2,2,7,2,3,7,1,1,31,12,1,1,4,4
29,5,2,2,2,8,2,3,5,1,2,20,12,0,1,4,0
29,5,3,1,1,1,1,1,5,1,1,42,15,1,1,2,3
29,5,3,1,1,2,2,3,5,2,1,44,12,1,1,2,12
29,5,3,1,1,3,2,2,5,1,2,23,12,1,1,3,3
29,5,3,1,1,4,3,2,99,1,2,35,5,1,1,2,0
29,5,3,1,1,5,3,2,99,1,2,45,5,1,1,6,0
29,5,3,2,1,1,1,1,8,1,1,41,12,1,2,6,18
29,5,3,2,1,2,2,2,8,1,1,32,15,1,1,6,22
29,5,3,2,1,3,2,2,8,1,2,41,12,1,1,2,5
